FlightNumber,SeatNumber,Price,Status,Class,PassengerID
1169443277,46D,6320.74,CheckedIn,Economy,511016977
1229806845,26K,4931.06,InFlight,Economy,123841201
820203685,24F,1500.19,Boarded,Economy,633987736
1858565675,09B,1825.51,CheckedIn,First,244778228
250149365,37C,6084.81,Booked,Economy,656945483
1098401341,41F,7601.19,Booked,Economy,731959564
1047177243,10B,7891.15,Booked,Business,853646406
1593182919,02G,7962.88,Boarded,First,788875255
1743992200,52C,708.85,Boarded,Economy,144582139
2101555467,17G,4879.25,Landed,Business,161200030
922885985,34D,8132.61,Booked,Economy,566209907
733933843,49A,9504.27,InFlight,Economy,578942314
201247405,03C,3822.35,Booked,First,267218984
1137245688,27K,9632.52,Landed,Economy,357011532
1462803899,24B,7514.45,CheckedIn,Economy,785053338
1604583660,46G,6941.28,NoShow,Economy,500930553
840576339,20G,4345.4,InFlight,Business,385347849
98259484,19D,7485.06,Boarded,Business,557735587
396468538,17K,1273.76,Boarded,Business,641307355
447266684,01C,9915.68,Landed,First,815053867
961521644,50K,5710.99,Booked,Economy,116840532
306739052,21A,7055.86,Boarded,EconPlus,408712334
475207751,57A,1786.05,Booked,Economy,742825315
889030394,44J,3190.55,Cancelled,Economy,604701785
240053679,40A,5202.26,Landed,Economy,619342903
500643451,02B,4001.43,Boarded,First,425092708
536021907,24F,1737.03,Boarded,Economy,848825046
2097721604,08H,8311.61,NoShow,First,808394086
2048134110,11H,5336.97,Boarded,Business,794234274
738549020,00K,664.21,CheckedIn,First,627137973
1623589812,58B,6581.65,Cancelled,Economy,353728772
949715183,28C,649.89,Booked,Economy,540992081
890985686,21C,2271.6,Cancelled,EconPlus,671940605
348078939,58F,5438.82,NoShow,Economy,486523374
290617581,08C,5270.26,CheckedIn,First,359280990
1776565143,38H,627.02,Booked,Economy,768873055
365347023,03K,3010.87,Cancelled,First,965299956
877597468,52C,1264.7,Landed,Economy,576368651
1398144482,16F,783.25,CheckedIn,Business,386097650
216954174,39C,9783.91,Boarded,Economy,831417571
1435430930,51K,5421.97,Boarded,Economy,894127085
24069761,48B,2047.78,CheckedIn,Economy,548343704
1096047491,40A,6726.92,InFlight,Economy,876839174
967744974,27B,2164.45,Cancelled,Economy,492463039
1564983129,44F,5451.66,InFlight,Economy,522121150
1153887801,34D,6933.05,Cancelled,Economy,686255279
59720389,44D,1631.16,NoShow,Economy,614024722
157649824,40C,9952.72,Landed,Economy,763298720
1789296083,18F,2484.98,InFlight,Business,453235172
391701114,46K,9743.66,CheckedIn,Economy,631062923
1080523170,35J,6094.96,Cancelled,Economy,190119530
234801619,15H,8877.73,Landed,Business,915731387
1471389294,12D,3635.51,Landed,Business,531502958
100180277,17A,7868.63,NoShow,Business,295337902
497626829,22H,8582.44,CheckedIn,EconPlus,988312485
490036916,02H,3557.99,Landed,First,552746023
1431831285,42C,5373.82,Booked,Economy,461569431
1068601399,50K,2584.47,Cancelled,Economy,233790666
939950362,10C,8250.77,InFlight,Business,291667793
767224026,54B,1789.01,Landed,Economy,589108325
1376817291,29G,5693.28,Cancelled,Economy,110919264
1132081169,38K,4016.46,Cancelled,Economy,713401440
589694960,17H,6209.96,CheckedIn,Business,728309525
1788446130,23H,5122.45,NoShow,EconPlus,403162584
1929433384,37F,8679.66,CheckedIn,Economy,528589835
2060295668,11F,9579.47,CheckedIn,Business,545206962
2116165096,50D,2096.03,CheckedIn,Economy,249166362
990406815,34G,4510.46,CheckedIn,Economy,328104508
1869398932,25J,7380.07,CheckedIn,Economy,963014326
1954345014,56H,7333.17,CheckedIn,Economy,967313365
1555637669,36C,9963.61,CheckedIn,Economy,235475953
606268882,36J,434.75,NoShow,Economy,375882261
154149348,00B,5438.13,CheckedIn,First,307065785
2097918484,17B,9627.73,Landed,Business,446796776
91368321,46K,6275.27,Landed,Economy,779090120
1236989699,30G,591.08,Landed,Economy,221513893
1101962467,15H,5959.21,InFlight,Business,181517287
1605957649,13K,5063.92,InFlight,Business,625074655
1495806836,42F,8198.69,CheckedIn,Economy,405482312
2086059589,55K,6057.08,CheckedIn,Economy,721348265
1468988820,16H,8322.23,Boarded,Business,903913242
942646923,00J,5729.83,CheckedIn,First,910801505
1877797609,33B,1841.85,Booked,Economy,102925735
1885904761,29K,5289.44,CheckedIn,Economy,451084959
805116696,52H,9962.15,Cancelled,Economy,625740739
701662609,18C,3776.87,InFlight,Business,203913192
1576561244,05G,9441.67,Cancelled,First,434460561
585697106,37B,3556.54,Cancelled,Economy,562777636
1309490230,25A,4306.65,Landed,Economy,763856513
258382264,28J,2331.5,CheckedIn,Economy,997569706
956894865,25C,1969.17,Booked,Economy,941740275
2100998891,20B,2828.11,NoShow,Business,311760808
989809006,18B,3292.62,NoShow,Business,882645681
91146890,50K,6644.6,Cancelled,Economy,934104080
1843541607,27J,9181.06,Boarded,Economy,288073145
1053496739,22D,4535.72,Cancelled,EconPlus,858565660
2137471083,45G,2101.77,Landed,Economy,802010680
449063743,43D,3914.83,CheckedIn,Economy,687469021
1536872311,00A,7031.41,InFlight,First,208590605
377891333,23J,9994.55,Boarded,EconPlus,524939623
1458081992,51H,8951.84,Booked,Economy,317022145
1309547228,02J,4105.15,NoShow,First,453121336
1042090150,34B,7943.59,Landed,Economy,797324131
417344434,08B,3391.38,InFlight,First,710525362
1261559239,17B,9013.42,InFlight,Business,590807014
1913275060,55C,9599.04,CheckedIn,Economy,478069044
228519420,05H,9260.75,CheckedIn,First,571858979
423971813,25C,6975.34,CheckedIn,Economy,715234340
861426359,53J,1634.56,NoShow,Economy,669623476
935248239,41D,7430.04,Landed,Economy,507881154
436809731,24G,940.44,Booked,Economy,830301282
675337587,14F,7616.59,Booked,Business,940918804
1208194978,30A,7159.96,Landed,Economy,289520545
1642631205,17H,3299.07,Boarded,Business,399159404
1838589643,54K,1432.45,Boarded,Economy,696435592
75207206,40C,7820.43,CheckedIn,Economy,786435328
242495443,54C,517.88,Cancelled,Economy,177231072
1785461697,22F,5660.96,Cancelled,EconPlus,589987086
121503106,54G,9212.29,NoShow,Economy,931864931
29034321,19J,3484.6,Cancelled,Business,736734069
88875641,14D,5793.8,CheckedIn,Business,992180667
946590683,04A,8136.6,Cancelled,First,791563540
1055633896,38F,9886.15,Cancelled,Economy,429996761
990168973,02J,6150.01,Boarded,First,745642091
172142764,31G,2050.56,Cancelled,Economy,378688806
1938729818,43B,6590.2,InFlight,Economy,965162272
1321244219,05D,9680.82,Booked,First,655570660
959389760,16A,6008.17,NoShow,Business,965157622
136059667,04D,8741.97,Landed,First,868444625
870509343,08G,1471.93,InFlight,First,704494426
389317548,29B,2334.77,Booked,Economy,719877846
1252480601,35A,6146.75,Landed,Economy,381968002
2006980636,39C,3378.07,Booked,Economy,244618726
1082539467,27J,6544.92,NoShow,Economy,705115482
275386635,43C,1985.74,Landed,Economy,158154605
1227536438,58G,6080.34,Landed,Economy,608330423
910979174,27H,4490.52,Boarded,Economy,494169087
492878411,01K,1819.93,NoShow,First,432716430
547940632,27K,4622.27,Cancelled,Economy,507782630
1282220563,11H,6771.1,Cancelled,Business,122110792
1850888226,53B,4302.9,Booked,Economy,842189321
1086088284,33D,9148.96,CheckedIn,Economy,155281036
375680510,10J,9465.92,InFlight,Business,262779196
1855683568,46J,4129.98,Landed,Economy,927719585
494305975,17G,4927.54,CheckedIn,Business,522172968
1076615620,09K,3436.01,InFlight,First,498380896
119375386,18G,9265.19,InFlight,Business,918310870
541348177,38D,1717.36,Cancelled,Economy,788778262
1948586635,01B,1153.68,InFlight,First,583308226
186852507,06C,4606.57,InFlight,First,396603725
1858097785,48B,3187.8,CheckedIn,Economy,846136938
1057787448,54J,3980.64,CheckedIn,Economy,637700020
1417068361,06G,6093.15,Booked,First,145369853
1276851158,52J,9245.19,InFlight,Economy,795342114
1332620725,55C,4998.96,Landed,Economy,589157231
1489459330,41A,3881.56,CheckedIn,Economy,873182734
1665778145,00D,4861.11,InFlight,First,901906124
1511932950,40G,8519.27,Booked,Economy,843412408
1896194518,22A,7660.48,Cancelled,EconPlus,511301695
169343908,09D,8676.83,Cancelled,First,955908794
1710037965,21B,9065.11,Booked,EconPlus,927684482
1061804528,48F,8541.97,Booked,Economy,313714323
1625031952,06C,5856.98,Boarded,First,261480097
1035726894,43D,9091.6,Booked,Economy,356880940
2104944858,13C,7488.76,Booked,Business,428413907
1648655110,15J,8961.43,CheckedIn,Business,388754388
687419098,03K,1238.19,NoShow,First,581455855
879812828,05F,3763.51,Cancelled,First,775484583
611502822,38F,406.35,Landed,Economy,184709219
329649912,07C,2177.8,CheckedIn,First,332663444
759894013,03K,3423.17,NoShow,First,919453833
1732303673,02A,4720.15,NoShow,First,580544931
1600654520,45F,6099.99,Boarded,Economy,595194714
1420577737,07K,7085.24,Cancelled,First,279104035
160576867,13G,520.04,InFlight,Business,854659863
84328151,05B,7061.95,CheckedIn,First,387278115
1671369656,06G,7730.8,Landed,First,435041082
244125641,51H,3453.84,CheckedIn,Economy,252124465
817503951,42K,8859.12,CheckedIn,Economy,633206445
1159657960,44F,7266.12,CheckedIn,Economy,792670147
1169543041,41K,5209.34,CheckedIn,Economy,669678408
1033928528,51J,5945.19,Cancelled,Economy,412002650
1662549214,15A,5499.4,CheckedIn,Business,710337990
1510667177,59J,8220.5,Cancelled,Economy,659182233
609656043,37D,1695.03,CheckedIn,Economy,859155560
1344840641,04G,2934.23,CheckedIn,First,623106818
1385644553,07D,3633.17,Booked,First,222052876
1755133295,31K,3265.84,CheckedIn,Economy,646947303
467975638,34H,362.92,Cancelled,Economy,864035254
1710150387,21H,1603.14,Cancelled,EconPlus,721543004
902476751,03D,6024.31,InFlight,First,134561136
59165893,23G,6452.9,InFlight,EconPlus,484619269
464259222,04J,895.29,Booked,First,973524556
647312267,55H,3380.76,NoShow,Economy,530104559
477246047,13D,8352.49,Booked,Business,364694280
547734449,11D,2698.04,NoShow,Business,461917604
1414201151,18H,4327.22,Landed,Business,481685648
167502721,05K,9413.09,CheckedIn,First,673960100
156699131,14A,6803.84,CheckedIn,Business,116613544
1295874187,35K,8623.29,CheckedIn,Economy,641690006
652653395,40H,4924.73,Boarded,Economy,543039247
287211048,29C,3278.69,Landed,Economy,141391369
1514720965,05D,1282.03,Cancelled,First,349698213
530231843,20A,5253.28,CheckedIn,Business,700774625
2096301109,45C,1622.03,CheckedIn,Economy,563759475
1831674417,46F,4946.69,Landed,Economy,652516310
747396328,45C,9139.11,NoShow,Economy,802821825
641647405,10G,4603.78,InFlight,Business,973463814
569560856,06D,3655.42,InFlight,First,349679947
1633553516,42F,5279.87,Boarded,Economy,345899820
1892223605,33A,9693.05,Landed,Economy,125528421
328754064,12A,3143.58,InFlight,Business,578954989
1980681653,20F,4347.77,Boarded,Business,980282836
929517282,53B,1667.86,CheckedIn,Economy,102959963
2135090612,07F,1404.7,Booked,First,528990510
781806429,22B,2971.29,Boarded,EconPlus,790049809
591137344,09F,7902.23,Cancelled,First,623810228
1258276767,25C,8845.26,Cancelled,Economy,889578088
1528435482,03K,6791.22,InFlight,First,687301683
2076962189,15B,1988.21,InFlight,Business,434133014
663014934,20B,5825.27,Boarded,Business,958863409
2118415436,42F,6443.36,Boarded,Economy,451877476
1485770185,48J,4405.7,Boarded,Economy,799450367
480810943,23A,164.23,Landed,EconPlus,281004407
984564188,09G,2758.31,NoShow,First,249376966
1540464562,05D,7816.91,InFlight,First,264711708
880043780,53A,7288.04,CheckedIn,Economy,724390780
65351764,36D,3662.85,CheckedIn,Economy,110966789
12504539,50G,2110.7,InFlight,Economy,399935324
1776345479,34C,7930.75,InFlight,Economy,217526412
1219958788,27K,8329.29,Cancelled,Economy,981550661
1230111297,15J,9676.28,Landed,Business,392612872
124573581,05H,9509.09,CheckedIn,First,514588220
13944066,08F,9317.12,InFlight,First,845833650
1661374585,25D,2649.04,Boarded,Economy,104614634
496013310,24A,7467.7,Boarded,Economy,358494756
1376559121,30G,8101.76,InFlight,Economy,362495171
1654697542,24F,559.74,Cancelled,Economy,236828199
703775991,40D,6615.95,Boarded,Economy,520566012
2098637006,27G,6262.17,CheckedIn,Economy,943477049
1503223213,22F,3326.44,CheckedIn,EconPlus,890518696
493224615,52H,5840.58,CheckedIn,Economy,441627206
1321017866,00A,3026.48,NoShow,First,386188518
151159059,52J,5451.11,CheckedIn,Economy,414636637
1201639766,30B,9949.5,Landed,Economy,155590266
1504856343,55B,6787.93,Landed,Economy,158482418
843094781,22D,580.77,InFlight,EconPlus,411936755
1285507978,04D,5533.54,Boarded,First,344912842
1382893604,16J,4193.92,NoShow,Business,465070633
199817228,17J,665.28,Boarded,Business,730087423
1126280770,15H,256.87,Boarded,Business,902422653
1927700370,33G,3722.95,Cancelled,Economy,917361890
63196802,04B,1743.21,Cancelled,First,420102190
889641472,08J,762.08,Booked,First,693486058
926494438,07H,3718.12,Boarded,First,839677220
342155007,02G,154.99,Cancelled,First,679453623
759235862,19A,8801.79,Booked,Business,457429082
1353265959,37B,3307.1,CheckedIn,Economy,913353392
492669139,38G,2707.12,Cancelled,Economy,568283411
891227746,14H,5710.8,NoShow,Business,736855030
1926421172,43G,9954.91,Cancelled,Economy,985748342
1471596604,58D,2482.64,Landed,Economy,590125741
2036312056,08A,3206.85,NoShow,First,970697298
1156279629,43J,4861.71,Booked,Economy,889346101
1211824577,39H,1366.23,InFlight,Economy,783479292
749469371,22D,5062.95,Boarded,EconPlus,308486351
54650923,18J,6865.18,CheckedIn,Business,595870333
1794932868,52C,7850.01,CheckedIn,Economy,913483637
1974523318,55D,209.56,Booked,Economy,631877875
473834024,49G,2506.1,Booked,Economy,649310688
1541574746,14C,3130.2,Boarded,Business,733020474
2030078346,13H,6073.28,CheckedIn,Business,483806691
1426909993,44K,7267.89,InFlight,Economy,165477684
865606459,14A,2277.18,Booked,Business,799574651
533287271,31D,5496.94,CheckedIn,Economy,164368775
2139131627,20J,6397.69,InFlight,Business,208574523
406869877,52C,1978.9,Booked,Economy,532650087
1387099677,21G,2703.07,NoShow,EconPlus,251623560
2012076242,17D,4220.82,InFlight,Business,507574410
1784856852,58G,3750.27,CheckedIn,Economy,178735216
520263660,05B,5427.78,NoShow,First,978162324
2050304172,00D,3495.04,Boarded,First,431328805
1541208634,46F,4368.02,NoShow,Economy,954438132
1428099904,46H,9325.83,NoShow,Economy,152010472
133126414,40D,1058.38,NoShow,Economy,551221623
1882691823,11H,8822.41,Booked,Business,273772941
616086496,24K,3670.27,NoShow,Economy,895000151
606285287,12K,425.49,InFlight,Business,155849793
589625988,35D,3574.25,Landed,Economy,526596842
965259296,54K,7877.77,Boarded,Economy,575978028
1567376316,55C,1116.81,Cancelled,Economy,123169401
103258467,14J,9102.82,Cancelled,Business,120904818
1531925782,32F,3040.63,CheckedIn,Economy,281109520
491239779,21K,6601.33,NoShow,EconPlus,607608122
345953260,58J,7965.17,Booked,Economy,659742191
856482229,41G,7789.39,Booked,Economy,654316165
1399914112,28D,9280.4,Cancelled,Economy,443463537
1698033659,51D,6126.0,InFlight,Economy,707023147
1922710237,07C,3976.49,InFlight,First,693811876
1637191068,21D,5240.63,Boarded,EconPlus,472856472
683572147,21G,5975.3,CheckedIn,EconPlus,538953547
2083719819,29A,170.6,Landed,Economy,598827818
1624419554,43G,1929.08,InFlight,Economy,560870281
629811650,22A,4379.75,Booked,EconPlus,207281362
1303719918,03B,6220.09,Booked,First,707887773
219062731,39C,295.76,InFlight,Economy,513446874
1766010223,06J,4258.51,InFlight,First,292826678
1889643277,42F,3462.16,Cancelled,Economy,809502375
823147061,27C,2843.47,CheckedIn,Economy,639224885
1994405304,54A,1912.64,Landed,Economy,230459182
687460516,34K,7126.17,InFlight,Economy,895665273
472363125,35H,5011.91,Cancelled,Economy,247960521
879635837,41B,4688.21,Cancelled,Economy,589760557
195080659,05J,6298.44,Booked,First,443226976
138272434,17J,3766.03,Booked,Business,426432733
1578828021,03G,9804.55,Booked,First,185038422
2094773152,26J,7621.81,CheckedIn,Economy,315493777
95381986,24J,9059.43,NoShow,Economy,219261268
2060957449,29F,2809.05,Booked,Economy,610210070
1184621769,39B,7876.36,Cancelled,Economy,331075334
1651165534,04K,1868.6,NoShow,First,620393433
1316183942,11A,4231.77,Boarded,Business,753747128
825213633,59H,4208.08,Landed,Economy,926528303
519920497,13J,4174.15,CheckedIn,Business,658259755
123058204,56D,2398.39,InFlight,Economy,763082212
2053652174,12K,7214.25,CheckedIn,Business,685466575
1957752856,35C,3413.32,Boarded,Economy,962036549
629072269,33B,5262.7,NoShow,Economy,584677033
74792451,52B,1503.47,NoShow,Economy,222633859
1328275390,20D,639.27,Booked,Business,517916846
1900530059,21G,1752.71,Booked,EconPlus,546965875
1816790402,13G,9099.49,Booked,Business,538437215
210350119,45G,920.33,InFlight,Economy,862102029
827944596,35G,6688.98,InFlight,Economy,232071110
1991465723,09H,3718.54,Cancelled,First,435791961
817215202,53K,4639.4,Boarded,Economy,379345901
1208314245,25D,1422.73,NoShow,Economy,719865586
1095308930,58A,5163.56,Booked,Economy,607015443
1428261898,22D,7022.99,CheckedIn,EconPlus,268530799
1894983501,52G,5653.81,NoShow,Economy,409078777
365021598,34A,2784.89,Booked,Economy,909959744
342336810,22H,3715.34,Booked,EconPlus,428492078
1969300994,58D,2900.06,InFlight,Economy,723183586
1468150344,19C,7790.02,CheckedIn,Business,568268143
846825744,48B,7489.03,Boarded,Economy,328168719
766280005,26K,9689.94,Cancelled,Economy,647569817
1135524762,34H,4698.52,NoShow,Economy,850505361
1546452056,38H,3337.73,Boarded,Economy,842989361
2122116227,10A,6672.83,NoShow,Business,164195259
771243895,29B,8907.34,Cancelled,Economy,796015484
1271790733,05F,1851.2,Cancelled,First,673229885
715099490,55D,4441.84,InFlight,Economy,680983008
157790527,41J,1000.54,InFlight,Economy,143880753
1422138547,10C,5019.13,NoShow,Business,547732716
1919747118,32J,1131.44,NoShow,Economy,713228788
1557980029,20H,2801.93,Landed,Business,434505345
940649801,06J,1279.73,CheckedIn,First,368478068
1501120822,30D,973.23,Cancelled,Economy,455801669
1304858146,20C,7314.91,NoShow,Business,912790759
1869399336,47J,3989.57,CheckedIn,Economy,550238027
117683688,49F,7207.79,Boarded,Economy,148029377
896134164,41J,9404.35,InFlight,Economy,850949925
1229341287,39G,4921.83,CheckedIn,Economy,741181004
1394099695,36A,567.26,Landed,Economy,873738407
35591743,47F,3089.01,InFlight,Economy,110310106
1475134092,28F,4030.48,InFlight,Economy,763058301
1035346960,05C,6902.54,Booked,First,755743157
564825849,44K,6629.14,InFlight,Economy,906402547
1060716991,27D,5105.48,Cancelled,Economy,881935593
585323814,39F,734.9,Cancelled,Economy,882888770
123849683,47K,3177.29,NoShow,Economy,896730240
38994475,03G,9076.98,NoShow,First,914960235
11331967,58J,3395.94,NoShow,Economy,586546330
530043294,54A,8379.48,InFlight,Economy,280825664
41414858,44C,9248.12,Boarded,Economy,337444716
1825208555,29B,9284.58,CheckedIn,Economy,147069068
964061119,51F,1284.45,Boarded,Economy,860713791
1520155631,43A,8525.66,NoShow,Economy,879090418
1409549222,16K,8009.64,Booked,Business,973643215
220617587,35F,6616.39,Booked,Economy,950078951
1473287077,41J,8087.01,Boarded,Economy,317071976
1859001474,48J,786.78,CheckedIn,Economy,690956410
1450313093,32C,8658.76,NoShow,Economy,162132231
1765265044,16B,9352.17,Boarded,Business,747690338
1579424239,47G,7278.39,Booked,Economy,284878826
1434586586,35B,3482.75,Landed,Economy,322410777
1470246871,13C,2286.13,NoShow,Business,721608944
1477004473,46C,379.34,NoShow,Economy,492253590
1338127096,00G,6504.24,NoShow,First,274816693
133197622,50J,7985.41,CheckedIn,Economy,821762341
635642483,14G,4732.44,Booked,Business,856767351
1655967366,07B,337.17,NoShow,First,719960188
1756037622,00H,9305.21,Landed,First,246982361
1540776063,21J,6052.18,Booked,EconPlus,223465442
1005959502,26J,7958.78,InFlight,Economy,566440173
1952431732,52D,1490.93,Landed,Economy,844295281
1227086556,02A,8593.12,Booked,First,186939860
538727897,11A,1093.11,NoShow,Business,945871867
933109968,18J,1577.76,Boarded,Business,304112241
2018601787,58K,9525.31,NoShow,Economy,638354248
1715794623,01A,890.52,Cancelled,First,145317542
815037060,28F,1045.13,Cancelled,Economy,606981345
1529321646,39G,6782.82,Landed,Economy,747400465
174950068,14K,160.46,Boarded,Business,109838150
96932046,21F,9345.47,InFlight,EconPlus,853283244
984937680,08C,1112.21,Boarded,First,692113032
38089430,32J,8378.45,CheckedIn,Economy,616843808
998681578,59H,1842.73,NoShow,Economy,798312873
1532212359,19A,2394.08,CheckedIn,Business,487550903
1224246567,10H,6573.47,Landed,Business,410737218
1484531702,43K,2279.34,Boarded,Economy,983831269
745764810,43B,2000.94,InFlight,Economy,465882606
1355935654,50A,8110.39,Cancelled,Economy,536177316
2000660221,59A,6078.65,Landed,Economy,453274582
1498055367,22D,7288.09,InFlight,EconPlus,187083429
1294037013,30K,945.9,Landed,Economy,707986837
1675216937,53C,848.38,CheckedIn,Economy,893765538
107991598,27A,5843.03,Boarded,Economy,745267410
107298635,01K,496.01,Cancelled,First,651967279
2074333796,16G,202.82,Booked,Business,849224899
1820929512,39A,9416.54,Landed,Economy,988571672
2008642635,33G,1909.6,Boarded,Economy,552721878
1367670958,07B,5725.89,InFlight,First,347143922
1347346485,46J,8171.47,InFlight,Economy,719909568
1280591705,53H,839.56,InFlight,Economy,347424847
245580526,23D,7454.91,Landed,EconPlus,629676515
1620472606,49C,7259.44,InFlight,Economy,613897750
1306006981,35D,6790.71,Landed,Economy,592611826
870718229,47B,6688.66,Boarded,Economy,594842961
433879892,29F,3738.14,Booked,Economy,246686425
631900130,29H,6069.36,Cancelled,Economy,642442206
1951418363,30J,2149.69,Booked,Economy,450048475
1640341165,39H,2400.59,InFlight,Economy,607878904
1466193201,13B,5108.33,Boarded,Business,341848195
235083411,44G,5269.17,Landed,Economy,977831192
857632372,55H,4745.14,InFlight,Economy,431319841
1297528699,07B,4627.68,Booked,First,777612347
656675217,54F,9880.78,Boarded,Economy,133519539
258490370,47A,5855.79,Landed,Economy,446100853
1854615598,08C,5089.05,Boarded,First,507137928
162782141,30F,646.78,CheckedIn,Economy,358203556
1380919320,58K,3378.99,CheckedIn,Economy,449229855
19202184,53B,596.78,InFlight,Economy,224985879
2084141182,53H,4858.83,Booked,Economy,240884730
1094385472,21A,9717.79,Booked,EconPlus,308160893
33193458,33C,1511.67,InFlight,Economy,392422201
2029310097,57B,7286.02,Booked,Economy,362599607
676088706,54H,5657.31,Booked,Economy,613299281
1081284637,26C,4864.95,NoShow,Economy,695484943
155594734,28G,3056.3,Cancelled,Economy,119806795
2045614093,30D,7684.73,Landed,Economy,336320854
682549961,35D,7978.54,Booked,Economy,648915948
700952958,27F,4184.34,Landed,Economy,673153900
318861834,36G,3935.0,CheckedIn,Economy,102566432
234562584,12K,9165.86,Landed,Business,350992935
2100064340,04B,3258.18,CheckedIn,First,228976285
131814215,11K,1608.93,Booked,Business,579209441
1959728663,23K,677.99,Landed,EconPlus,548779017
1459385876,21H,6744.65,Booked,EconPlus,611324299
924930128,40K,6688.95,InFlight,Economy,573576450
1144167910,30A,1781.07,NoShow,Economy,394043515
2058276187,28A,9333.1,Boarded,Economy,367795872
627998501,04C,1209.81,Boarded,First,764166596
1206924439,15K,3696.79,Cancelled,Business,455493802
2113625541,26K,5277.33,Booked,Economy,520686180
1958843897,34J,9698.23,Boarded,Economy,855393095
1997160227,14F,5936.96,InFlight,Business,618316397
1890364242,30A,2643.35,Cancelled,Economy,252806756
1550754156,22H,2875.98,Booked,EconPlus,757559573
1337943253,46A,1075.44,Cancelled,Economy,777735855
94411657,54C,6307.88,Landed,Economy,238398041
1109120068,46J,9768.81,CheckedIn,Economy,436959181
82325054,42D,898.93,InFlight,Economy,959748345
2111667324,43A,547.61,NoShow,Economy,229207779
528378455,08J,9713.62,Cancelled,First,904623031
1608034367,07F,6712.72,NoShow,First,619950890
1407317382,12C,4194.11,Landed,Business,477408255
736981787,09K,2776.34,CheckedIn,First,616896377
1161370508,04C,639.13,NoShow,First,878252887
872826253,07B,9121.34,Landed,First,432915445
654806863,17J,5676.95,InFlight,Business,656176049
1997671347,43G,6873.03,CheckedIn,Economy,901287069
2125498464,34D,8248.07,CheckedIn,Economy,686600583
1831591184,26B,6625.57,Boarded,Economy,220560239
832731634,26B,5971.67,Cancelled,Economy,682300942
1134128356,03H,2236.04,Boarded,First,200627946
800205852,30B,2976.77,CheckedIn,Economy,687113119
661092716,34K,9884.86,Cancelled,Economy,311797373
1750896527,01K,4061.48,Cancelled,First,751747972
1629475762,23H,399.7,Booked,EconPlus,158871330
1686665306,50F,4055.52,Landed,Economy,962449394
51155333,33K,8127.12,Boarded,Economy,765106671
653832688,35A,3668.97,Booked,Economy,157670594
1368953612,11C,3173.69,InFlight,Business,510210766
361982754,59H,2962.89,InFlight,Economy,179098261
843093362,54H,7929.98,InFlight,Economy,833624921
709844897,53B,1080.34,InFlight,Economy,264160273
547671371,39C,939.51,Landed,Economy,303226762
1159745681,26H,1619.46,NoShow,Economy,434957168
1651963116,43D,3656.04,CheckedIn,Economy,327202106
1165798170,38D,2112.72,Cancelled,Economy,681778373
2063016069,12A,7723.72,CheckedIn,Business,845083645
66129483,40A,8498.43,CheckedIn,Economy,288020722
802883753,01B,1263.82,Booked,First,690799075
573896052,16F,2899.04,Boarded,Business,641821033
984110674,19K,7881.66,Booked,Business,596658589
1561900380,46K,7207.94,Boarded,Economy,653241284
1713836347,48D,7486.93,InFlight,Economy,839468871
1133852979,40G,2910.71,Booked,Economy,196143953
105380130,06D,1729.38,Booked,First,401875147
1320427367,34D,1007.09,Landed,Economy,113552247
136669713,28G,2326.56,Cancelled,Economy,975343512
1582024281,31B,2763.75,Booked,Economy,886293578
589110148,21J,3324.1,Landed,EconPlus,849742275
1538066932,53A,465.42,InFlight,Economy,356507895
164839326,00H,9252.33,Booked,First,585549875
1581799511,46B,2064.44,Landed,Economy,867814776
432956266,05A,6946.81,InFlight,First,645982247
53855356,19K,6227.67,CheckedIn,Business,913374148
828074629,49F,9639.68,Cancelled,Economy,336488979
1443085608,27J,1987.48,CheckedIn,Economy,861926956
1878318011,47C,3637.16,Booked,Economy,553073466
1199290177,34H,3491.81,Landed,Economy,428545178
1631511155,28D,6472.7,Booked,Economy,429027780
1564897069,14K,1092.29,InFlight,Business,571852301
65116046,44J,2497.3,CheckedIn,Economy,866690445
1437675924,29K,5082.24,Booked,Economy,354880496
680848983,37K,8982.36,Booked,Economy,691024585
804665350,36D,279.43,Boarded,Economy,523442385
755561250,12J,386.8,Boarded,Business,492670067
346897585,54G,8988.15,Cancelled,Economy,851898071
1643474413,07A,8965.89,Landed,First,885691865
2005272348,04A,9858.11,Boarded,First,351301303
1845809751,54C,3588.32,Booked,Economy,454922407
2069109833,08C,7955.19,CheckedIn,First,734067638
546849716,05D,3021.93,Landed,First,523697111
796035579,17K,4039.65,InFlight,Business,828550387
1067326280,38B,7890.06,Landed,Economy,466296807
2075699730,16A,8641.19,Boarded,Business,124609365
247958890,19H,426.03,Cancelled,Business,953068934
709302518,15G,1795.49,Cancelled,Business,765891082
1260077581,47B,2984.23,Booked,Economy,248792928
927989728,08F,4506.08,Boarded,First,161979927
304127290,20A,9736.85,NoShow,Business,506552906
529637308,15B,8239.01,InFlight,Business,708701329
722430994,02K,7141.14,InFlight,First,941766716
1292930712,25K,6859.41,InFlight,Economy,871878903
513533513,25H,8967.38,Booked,Economy,767420872
196176270,11F,4096.49,CheckedIn,Business,546353590
1825469207,56D,4381.43,Boarded,Economy,210854375
247369464,14G,2494.33,Landed,Business,998266080
1124245996,58F,6280.2,Cancelled,Economy,285554316
377037991,17G,7025.99,NoShow,Business,720088775
1832202164,10D,1173.29,NoShow,Business,597410889
