PassengerID,BookingDate,Status,Cost,TicketNumber
430665059,2013-03-04 03:07:19,Pending,1603.52,1274
239224550,2016-06-18 14:26:18,Pending,468.49,843
920006189,2016-11-18 13:47:31,Cancelled,6268.53,2293
339005045,2002-07-01 02:09:01,Complete,7194.42,1287
487930623,2022-12-21 16:36:32,Complete,2629.16,169
630594623,2015-03-13 00:42:47,Cancelled,9409.04,906
594641591,2020-02-18 17:15:23,Pending,6836.72,815
949193630,2000-03-03 19:50:35,Pending,7297.35,1050
301251114,2012-06-09 11:18:02,Complete,4756.13,2353
678975892,2009-04-28 04:37:46,Pending,8215.05,1244
788083862,2007-11-09 22:25:59,Cancelled,1212.11,1513
828262401,2007-09-22 09:59:04,Cancelled,4708.91,1525
383581401,2019-09-09 08:23:53,Pending,3209.85,2067
320182091,2014-11-06 09:09:33,Pending,9020.13,2446
888088857,2022-08-09 02:44:58,Cancelled,8352.93,1504
613957106,2001-07-16 07:19:53,Confirmed,8983.99,169
313239571,2019-01-13 11:25:22,Cancelled,8144.55,2934
473834920,2019-04-25 04:21:48,Pending,9462.01,709
101277590,2003-12-21 03:27:20,Cancelled,3441.98,1769
893078971,2011-02-16 12:21:58,Cancelled,877.74,2497
567887902,2020-12-30 06:54:01,Complete,5100.6,576
569593431,2008-11-13 06:35:13,Confirmed,3094.45,2859
647423571,2011-11-28 18:07:38,Complete,5103.2,2085
723407758,2005-09-01 11:01:48,Confirmed,5388.81,1948
554006551,2012-04-23 23:34:35,Confirmed,5417.42,1860
645940909,2015-11-03 13:52:58,Complete,2807.93,835
279004977,2012-06-07 04:02:08,Pending,2414.48,1222
880058655,2018-10-19 16:50:58,Confirmed,5508.82,2580
678609014,2019-05-28 21:10:47,Confirmed,4614.64,857
311388131,2003-08-28 13:07:39,Cancelled,2592.7,1565
438908861,2014-07-16 14:20:53,Confirmed,8574.46,325
679699778,2010-11-30 10:17:23,Complete,991.9,1688
506089385,2014-03-07 04:31:48,Confirmed,6660.98,2787
763869958,2003-07-09 14:48:24,Confirmed,3762.74,1554
984198154,2004-08-02 16:05:43,Cancelled,7242.82,936
170938807,2022-06-13 21:22:03,Pending,4736.64,262
201925541,2020-12-25 07:31:22,Cancelled,1339.12,256
594461892,2003-05-15 02:32:46,Cancelled,2630.84,747
908252663,2004-12-23 12:05:25,Cancelled,2915.49,2800
434212712,2007-09-22 12:09:08,Pending,2381.72,1170
252669404,2010-10-22 02:18:25,Complete,5336.56,1640
861259271,2001-04-20 06:55:50,Confirmed,3407.73,3060
270299515,2002-02-25 17:28:12,Cancelled,7652.96,2327
993996588,2013-11-13 10:50:30,Confirmed,5794.65,2048
350409854,2020-07-10 04:03:02,Complete,7262.76,1713
199791759,2004-07-24 08:23:21,Confirmed,1477.06,2257
864079920,2012-01-25 17:23:55,Complete,5019.32,1959
872576893,2007-03-20 13:38:02,Pending,3550.28,1224
528084218,2004-05-22 05:23:01,Pending,3051.11,325
798427646,2014-05-28 00:49:44,Pending,5162.96,1190
141791365,2022-12-24 00:27:46,Cancelled,4058.15,2368
256551918,2022-08-16 06:24:47,Pending,7270.73,1032
116680964,2002-09-09 14:20:53,Cancelled,9171.63,3037
935072800,2019-01-10 19:07:35,Cancelled,6063.82,2773
997143970,2000-05-06 01:40:23,Confirmed,2118.88,2627
143465189,2019-10-12 01:13:42,Cancelled,5686.44,1161
796233778,2002-11-05 16:39:08,Pending,8347.55,2296
660799586,2019-07-25 10:56:09,Cancelled,3299.29,1547
442240717,2011-04-10 05:29:05,Complete,1422.86,2166
828682902,2015-02-03 03:53:14,Confirmed,2552.66,625
550617891,2004-10-03 11:34:17,Pending,5843.33,2524
651393838,2016-12-05 22:03:19,Complete,672.05,1123
442486350,2017-02-23 04:34:55,Cancelled,1331.33,554
606700377,2020-06-02 23:25:28,Confirmed,4861.58,2644
504019712,2006-09-09 07:55:18,Pending,4068.53,1988
659414351,2018-03-11 03:09:52,Complete,1080.02,1297
215704486,2004-06-11 13:21:26,Pending,4856.66,1304
646685763,2004-09-02 04:10:01,Pending,3638.94,2704
759868489,2002-08-06 22:38:07,Cancelled,7865.09,457
472611393,2005-09-07 11:43:25,Confirmed,4055.41,1744
119209885,2004-09-21 23:51:09,Cancelled,815.15,1723
451710861,2015-04-27 16:06:57,Complete,2380.51,2113
543651455,2017-05-28 06:30:43,Complete,4436.35,783
741618805,2014-01-26 20:41:33,Confirmed,2048.61,948
815399226,2021-07-31 22:14:14,Confirmed,9596.24,2594
565417505,2016-11-20 14:42:04,Cancelled,4053.93,838
487003688,2007-03-10 21:11:29,Confirmed,5992.62,328
422651585,2018-08-15 21:40:23,Pending,4766.55,2005
906660524,2007-12-02 04:40:48,Confirmed,7461.62,2121
916924299,2005-11-30 21:57:42,Pending,7133.66,444
948078539,2021-02-26 00:51:57,Complete,2291.74,1656
318472493,2022-06-08 03:04:02,Cancelled,7930.03,958
876306318,2003-08-14 06:09:11,Pending,9742.49,848
712729505,2000-12-21 09:18:41,Confirmed,8404.39,2371
420325878,2015-02-25 23:26:41,Cancelled,4010.24,600
152424973,2020-01-07 00:42:02,Pending,1256.99,197
328778750,2013-02-19 05:59:29,Cancelled,4849.66,327
467602702,2015-04-23 20:09:39,Confirmed,740.85,1398
605951342,2016-02-20 00:45:05,Pending,5335.14,1153
457608850,2005-11-23 21:19:56,Pending,8823.24,546
834743498,2019-07-02 09:55:05,Pending,7148.5,2093
858306962,2008-09-09 22:28:09,Cancelled,9028.97,2993
569379956,2006-06-23 22:48:50,Cancelled,4046.29,1879
217111946,2015-01-03 03:57:09,Pending,6847.82,1084
322904371,2010-10-17 01:41:33,Confirmed,8488.95,2284
130553145,2012-01-04 13:41:14,Complete,9248.97,3063
355695732,2004-06-18 03:47:53,Cancelled,7420.14,463
566559047,2012-06-08 07:51:14,Complete,2640.14,845
983227437,2002-06-04 18:57:32,Cancelled,5274.96,618
733358228,2010-07-18 14:21:57,Cancelled,6268.25,1157
688740505,2016-09-02 16:16:10,Cancelled,197.7,688
591451906,2007-11-06 05:12:52,Complete,5369.43,960
955926186,2000-03-18 20:09:56,Confirmed,1417.97,288
315624961,2016-01-04 00:48:21,Pending,2422.53,992
728016473,2022-10-26 12:59:59,Confirmed,7306.87,2471
515928072,2019-11-20 20:30:43,Complete,3239.15,2139
605438760,2015-12-22 18:26:09,Confirmed,5056.34,137
276786121,2016-01-20 20:57:56,Cancelled,6710.34,1084
457922637,2014-01-08 14:03:48,Confirmed,452.83,2360
674527378,2020-04-20 21:31:12,Pending,9877.38,2411
156036294,2022-01-05 22:12:08,Cancelled,4197.71,489
242537924,2003-11-04 20:29:51,Cancelled,1492.43,738
518150843,2020-12-02 23:50:31,Complete,6909.01,1101
852741678,2008-10-11 09:07:09,Complete,7365.49,671
777884253,2007-06-06 15:58:26,Pending,5956.92,1681
972274323,2021-12-24 07:38:00,Pending,3564.85,2330
519395599,2017-09-02 20:55:16,Pending,1023.14,1506
881666418,2004-12-06 00:34:49,Pending,4041.58,396
204610356,2011-08-18 14:28:28,Cancelled,8556.7,1805
565831133,2015-08-02 22:54:23,Pending,8720.69,2750
315508414,2017-10-24 09:28:50,Cancelled,8313.02,904
343307919,2006-04-22 04:22:43,Cancelled,4664.65,778
378288901,2022-07-24 04:28:49,Pending,9644.24,2603
152124570,2014-11-21 03:34:27,Cancelled,1268.23,113
683516596,2002-06-15 04:59:00,Complete,4867.4,1467
887922078,2002-12-24 15:27:50,Cancelled,3547.16,434
416789666,2013-10-14 11:00:41,Complete,7550.33,2494
528997628,2015-10-28 01:10:23,Complete,2511.43,2732
685322381,2017-12-10 12:32:18,Confirmed,3647.34,1625
176707083,2001-10-29 03:05:35,Pending,8367.27,496
322205672,2016-02-26 00:00:32,Cancelled,1750.06,1192
800734866,2003-06-28 07:24:54,Confirmed,3059.23,1070
897115501,2018-08-22 04:59:41,Cancelled,1122.49,1520
231014758,2020-05-01 22:57:17,Confirmed,1187.76,1348
911060008,2017-07-29 18:03:47,Complete,6007.5,2025
369001167,2022-07-16 22:17:14,Cancelled,3590.98,2599
909873143,2003-03-22 17:28:12,Complete,8119.66,1743
946326039,2005-06-04 02:22:42,Confirmed,3043.5,2663
499230120,2004-06-05 18:46:51,Cancelled,6289.83,944
446726803,2007-02-08 10:25:14,Complete,8068.33,2027
546896610,2014-08-26 04:17:06,Confirmed,6601.16,1732
404357771,2010-11-23 04:32:27,Cancelled,1425.81,1831
638778338,2012-08-12 07:19:23,Cancelled,9586.55,202
155847991,2000-11-16 08:47:40,Confirmed,2928.6,2499
579803051,2017-10-21 07:22:09,Complete,9264.2,1566
235610508,2017-12-29 06:13:26,Cancelled,4785.72,1886
571220225,2003-06-10 08:55:59,Cancelled,6198.61,2427
158939912,2005-11-24 13:17:54,Pending,8835.68,1577
397701535,2010-12-18 00:42:36,Complete,6852.19,3001
299452551,2004-05-29 10:12:26,Complete,4963.61,2917
760809175,2009-07-15 13:04:47,Pending,4770.35,2028
706606336,2004-03-22 15:20:09,Confirmed,5887.7,2453
114534146,2002-09-03 23:12:42,Pending,2200.95,2480
983121457,2006-01-25 07:25:52,Cancelled,8148.23,1838
235952936,2013-05-15 13:04:43,Cancelled,4865.33,396
773201974,2007-08-29 06:47:33,Pending,6664.76,2659
470955897,2009-10-31 04:28:51,Confirmed,4751.11,1120
540095846,2014-08-06 20:16:35,Complete,9870.24,743
943144810,2019-10-01 09:06:44,Cancelled,1311.32,1326
187935166,2001-01-04 06:47:40,Cancelled,3804.93,1857
506407615,2016-05-31 04:53:05,Complete,1037.09,3033
269151936,2010-06-20 13:09:00,Pending,8843.9,1210
193795367,2002-07-24 11:21:04,Confirmed,4624.33,1767
782585265,2000-07-27 01:24:16,Complete,1676.87,1307
611436729,2001-11-06 07:03:32,Cancelled,8972.4,2483
605683673,2002-03-08 21:11:58,Confirmed,8459.57,929
674397457,2018-07-15 12:23:56,Complete,1843.25,2073
224261844,2018-07-27 08:58:35,Pending,1931.58,1719
879150586,2016-06-27 05:16:09,Complete,6649.8,1500
217219225,2007-09-23 06:16:42,Cancelled,3074.0,1301
981485035,2011-12-05 00:45:33,Cancelled,8259.69,2404
199012477,2019-02-24 14:40:54,Cancelled,7595.42,2845
896615513,2019-02-19 20:41:42,Cancelled,2691.05,2843
569762969,2018-09-20 22:35:00,Complete,9653.6,262
448790362,2006-10-25 12:40:22,Complete,7134.56,1656
495258319,2012-01-29 19:54:00,Cancelled,9148.71,1240
865815786,2012-12-31 16:16:48,Confirmed,5492.81,1936
863848802,2003-05-20 10:10:02,Confirmed,4881.45,757
794330861,2016-04-08 06:34:55,Complete,4376.73,470
390303646,2006-11-22 19:05:46,Complete,4764.21,2839
239566751,2019-10-11 19:46:56,Complete,1189.2,913
248883922,2022-10-06 03:54:21,Confirmed,8464.14,3088
673389516,2019-04-08 16:47:34,Cancelled,9355.79,2765
969402039,2022-05-04 15:08:52,Pending,9757.15,1124
883104730,2016-01-05 01:01:40,Pending,6837.64,2754
196158416,2021-12-25 04:06:40,Confirmed,8515.24,830
379201858,2014-09-28 11:47:44,Complete,7970.43,1413
544018188,2020-06-13 05:01:38,Confirmed,6952.82,2541
887463982,2019-07-31 20:32:04,Confirmed,5435.89,2819
157076382,2000-05-06 22:03:07,Cancelled,8590.6,2628
768883886,2006-10-14 18:49:31,Cancelled,2912.5,2753
650981274,2015-08-24 10:06:24,Cancelled,2867.8,1093
660138745,2004-10-25 09:04:38,Complete,391.81,2036
408187158,2015-07-10 06:19:50,Pending,3399.57,882
613404229,2017-06-10 10:24:55,Confirmed,4664.07,973
136817242,2010-04-02 12:58:09,Complete,7558.05,2127
256920239,2007-01-01 06:48:20,Complete,4983.71,2919
228320186,2005-08-15 09:20:10,Pending,9310.44,817
180072439,2022-10-13 04:51:39,Confirmed,1782.33,1653
523561484,2017-12-11 09:50:35,Pending,8349.77,554
815666419,2007-02-13 20:14:08,Cancelled,7736.21,1017
751208652,2019-09-14 19:24:04,Complete,9076.74,2538
711875370,2012-11-27 22:55:26,Confirmed,8409.23,1357
895398471,2019-03-20 13:36:39,Complete,4950.11,1003
156464956,2004-12-14 03:04:47,Cancelled,3855.71,1396
112699679,2010-10-13 06:48:19,Complete,1264.31,2806
350603083,2018-07-12 19:48:42,Pending,4660.63,3073
721312741,2021-08-15 06:48:05,Complete,2491.78,719
335034405,2009-01-21 08:59:32,Cancelled,2436.98,452
819444641,2010-10-14 05:55:28,Complete,9468.65,2755
397774832,2004-01-28 00:26:40,Confirmed,9789.98,263
758594998,2008-10-14 02:31:37,Cancelled,7556.87,2484
470610935,2022-12-23 23:53:01,Confirmed,2862.09,598
105320548,2005-10-31 06:49:00,Complete,2303.9,1468
951098690,2018-07-02 01:29:32,Pending,2182.57,664
169795776,2021-03-16 07:59:23,Complete,4661.23,1665
893101951,2005-03-06 08:17:29,Cancelled,3348.63,2826
543070705,2002-05-10 22:04:11,Cancelled,775.72,286
947234384,2015-08-29 19:39:44,Pending,2611.83,697
578153893,2007-02-13 18:52:35,Cancelled,9792.17,1689
512465466,2018-08-14 19:48:31,Confirmed,8665.18,1017
524306732,2010-06-08 15:13:28,Confirmed,3698.87,743
268390616,2000-07-18 09:15:19,Complete,1172.98,1948
334108833,2014-07-04 02:29:38,Complete,324.43,2422
639542030,2008-03-22 01:51:34,Confirmed,7467.64,2497
922702512,2002-02-14 02:55:33,Confirmed,1783.51,561
110527493,2002-02-26 14:04:27,Confirmed,8036.94,3049
336435136,2021-09-19 12:41:28,Confirmed,6573.22,2661
538122527,2016-06-09 13:01:13,Pending,894.42,2183
669649273,2021-12-11 12:22:39,Complete,9897.24,529
224971480,2018-06-11 09:37:56,Complete,2708.95,1898
795923706,2006-11-01 12:05:47,Cancelled,7221.44,539
123938518,2008-02-24 22:05:59,Confirmed,2960.28,1279
400948249,2018-02-28 17:37:19,Confirmed,7218.35,425
607098159,2011-02-03 10:48:11,Pending,8118.56,1563
115077058,2008-06-25 19:26:18,Pending,5295.42,1956
420537592,2011-01-18 12:03:44,Confirmed,4814.66,861
456285423,2015-07-05 05:24:37,Cancelled,830.45,2494
968933715,2017-11-23 18:07:23,Pending,8074.98,1641
844751214,2006-07-15 20:44:49,Confirmed,9013.32,1116
212524584,2017-09-13 20:35:32,Complete,7847.91,347
842776164,2002-04-12 06:18:22,Confirmed,5101.2,404
878858784,2019-09-08 13:29:00,Pending,9908.81,1875
380767616,2019-12-09 21:58:52,Cancelled,8391.66,1574
453927724,2008-08-02 08:25:26,Cancelled,4819.11,252
392836066,2000-08-24 07:27:42,Confirmed,3664.11,3050
252665533,2006-12-16 15:11:40,Confirmed,4244.11,408
708141275,2003-07-13 00:09:36,Cancelled,3269.45,2888
953920140,2008-07-04 16:22:48,Complete,1057.12,2898
917053993,2021-07-25 09:14:15,Complete,9997.15,2766
627913133,2015-11-01 17:01:17,Complete,5777.68,1980
857586164,2015-07-24 10:00:19,Confirmed,1612.25,2800
551769603,2001-09-10 08:00:09,Cancelled,4603.5,2238
713147336,2005-12-05 22:54:31,Confirmed,6889.37,1015
624898590,2001-10-10 09:27:23,Confirmed,8432.34,2682
159029816,2020-06-21 01:03:30,Confirmed,6774.54,2047
643878498,2006-01-14 19:31:57,Pending,2236.61,2891
803749215,2017-11-07 12:57:13,Complete,825.87,1097
673557885,2018-05-18 00:48:22,Pending,9735.55,763
849354931,2008-03-09 23:00:26,Pending,8527.97,1090
261885351,2015-11-14 07:34:47,Pending,2320.15,1010
867135192,2010-05-09 05:47:36,Pending,9889.14,1555
689115709,2013-09-25 16:12:33,Confirmed,1553.25,3049
622773632,2012-06-27 02:11:40,Cancelled,3757.83,1048
990990245,2015-08-14 12:55:30,Complete,4935.34,1337
390720060,2015-09-11 06:45:55,Pending,3878.27,2616
576508536,2006-10-04 13:09:41,Cancelled,5072.36,1212
258683792,2003-03-27 11:44:14,Complete,6432.39,589
513482102,2009-04-21 14:46:15,Cancelled,9199.31,1105
130841735,2016-01-04 15:06:24,Cancelled,8276.48,2582
644310439,2009-10-29 06:27:57,Cancelled,931.58,1238
716470125,2000-01-06 15:57:34,Complete,505.94,2881
660454301,2001-03-01 22:46:40,Complete,2101.13,1623
219606559,2018-09-03 12:39:30,Complete,6887.87,627
850035079,2001-02-02 21:59:32,Confirmed,5223.5,2790
730191055,2018-12-25 18:53:36,Complete,9419.46,3079
116422862,2005-05-19 08:29:58,Cancelled,1717.22,2520
390499684,2000-02-05 15:48:18,Pending,9853.54,1837
892454178,2019-11-15 08:36:57,Pending,1867.8,2111
702585588,2009-10-16 16:11:08,Pending,443.5,1676
917384028,2004-06-26 14:38:02,Confirmed,557.0,2238
540304196,2007-06-06 03:53:58,Cancelled,2815.15,1025
109045818,2001-12-16 13:08:54,Confirmed,3356.34,1679
418948799,2020-11-23 22:08:37,Confirmed,2115.02,1678
700627472,2000-08-27 18:31:44,Pending,802.54,1128
598694479,2020-10-09 00:26:55,Complete,8754.86,1373
711848153,2000-03-29 20:21:59,Cancelled,3549.66,308
339052893,2009-12-24 12:39:16,Pending,7412.17,1810
647970267,2001-01-06 00:45:08,Pending,6721.68,775
694506768,2005-07-11 12:15:58,Pending,9716.93,410
636538726,2017-07-23 15:31:33,Cancelled,1236.99,2855
447403353,2005-05-05 08:07:22,Complete,825.32,1834
380745133,2014-06-22 02:17:25,Pending,5973.25,2114
996782890,2000-02-19 16:52:52,Confirmed,6499.72,2439
285750596,2018-10-09 06:46:48,Confirmed,6265.14,1615
456617521,2005-10-11 20:52:46,Cancelled,8079.38,908
364537462,2013-10-27 14:53:04,Complete,7790.05,2841
363336707,2003-09-18 18:43:05,Cancelled,8799.64,2348
772491263,2018-05-24 13:43:39,Pending,9448.6,404
190836248,2009-03-03 10:42:21,Cancelled,6385.12,450
756617036,2019-08-15 18:57:43,Pending,2106.54,297
308258913,2016-03-06 23:31:42,Confirmed,8046.26,2980
963155089,2009-06-27 14:07:28,Complete,4785.42,2565
722285671,2000-03-26 22:06:56,Complete,327.55,1989
653844529,2004-11-12 23:24:47,Pending,1473.71,655
469166485,2000-09-22 13:49:40,Pending,7311.83,1805
729235627,2003-03-03 20:53:21,Confirmed,1725.98,163
953055508,2002-10-12 16:44:55,Pending,9157.88,1724
123375943,2014-07-29 20:06:19,Confirmed,7370.48,971
592761134,2019-06-24 19:20:44,Cancelled,9485.58,1826
622915989,2016-11-10 20:17:35,Cancelled,4891.65,2851
154460216,2002-08-01 08:58:02,Complete,4697.26,994
286446881,2000-05-07 10:24:43,Confirmed,2981.9,2731
775767371,2002-02-19 02:44:27,Cancelled,1383.11,1057
685955603,2011-04-22 13:37:08,Confirmed,2144.58,591
899038757,2003-02-09 12:57:45,Confirmed,1468.84,2158
919729217,2018-09-18 19:01:15,Complete,6012.27,415
415474998,2017-02-04 00:35:55,Complete,4048.9,2845
319726750,2022-01-17 20:33:16,Cancelled,2763.49,310
189343724,2002-06-12 14:08:12,Complete,4880.01,3037
307180701,2009-03-27 02:36:08,Pending,3474.07,496
783274741,2017-10-12 10:40:52,Complete,4455.22,2633
216565795,2003-11-13 01:26:47,Complete,7957.42,279
704405752,2016-03-31 13:27:08,Confirmed,4348.38,1267
928291762,2020-12-24 10:49:04,Complete,4097.1,962
797767280,2010-12-14 03:07:22,Confirmed,5728.42,742
430326118,2004-11-25 20:46:44,Complete,582.17,1842
745772744,2005-02-19 05:49:23,Complete,267.34,970
708119965,2018-08-23 17:34:36,Pending,6366.77,2089
837781210,2002-10-03 22:30:53,Pending,8066.78,1902
341993583,2021-12-30 15:08:34,Cancelled,1717.7,828
657759498,2013-01-11 08:43:46,Confirmed,5009.23,1993
512234985,2021-05-25 10:53:36,Pending,9020.34,1713
905386254,2005-11-27 01:10:38,Complete,6713.68,2826
841290209,2006-07-16 14:34:35,Confirmed,403.04,1021
496376094,2010-06-24 17:42:34,Complete,1164.0,1007
196498800,2013-08-09 03:58:30,Pending,7761.03,1769
185082304,2019-05-24 15:46:20,Pending,8140.65,3044
496213929,2020-01-08 06:29:43,Cancelled,5354.73,2477
641998225,2005-10-13 21:10:13,Pending,7996.66,1193
287510308,2006-10-07 16:00:59,Pending,7344.49,2802
453669772,2014-09-03 02:58:18,Confirmed,2078.19,2210
494858149,2005-04-12 01:45:52,Cancelled,7366.37,140
284011132,2004-06-08 15:53:24,Complete,1774.85,2081
829241496,2012-01-23 12:31:29,Complete,3306.75,1418
813295540,2013-08-10 19:14:51,Pending,4637.93,1189
139074208,2003-02-14 07:31:30,Pending,5401.54,1930
926494347,2008-01-02 18:02:57,Confirmed,5481.43,2480
240982556,2014-11-23 17:26:47,Pending,4985.91,2881
430477001,2020-12-02 09:24:54,Confirmed,8032.07,645
470616930,2016-01-04 01:38:13,Confirmed,2491.37,988
921919450,2015-12-05 22:05:34,Confirmed,9112.26,891
495850567,2012-06-19 14:08:00,Cancelled,5688.01,2089
200470781,2005-07-26 10:12:49,Cancelled,1268.47,1033
915393669,2015-09-25 01:47:49,Cancelled,2636.79,1989
700280563,2006-05-12 11:29:41,Pending,5270.98,1661
181829795,2007-04-13 11:29:53,Complete,670.69,2369
444538299,2009-09-12 05:24:10,Confirmed,7050.36,2419
128000800,2000-02-22 18:37:05,Pending,5424.25,1046
406159969,2014-10-19 03:35:01,Complete,7116.34,1547
553937226,2004-02-11 10:07:45,Cancelled,2522.63,433
309226500,2005-11-24 15:56:33,Confirmed,4212.47,3066
191820406,2000-01-09 17:42:13,Cancelled,1933.72,2388
145840724,2015-04-23 02:38:02,Complete,5104.3,896
463037411,2010-04-25 03:57:00,Confirmed,783.7,104
962198613,2014-09-15 18:06:34,Complete,5620.75,999
541982865,2022-08-20 23:24:53,Complete,1777.57,2907
308832970,2015-12-13 07:10:44,Complete,1560.56,624
225978090,2013-01-23 05:39:42,Pending,7347.53,2938
548897382,2016-09-11 06:11:50,Complete,3003.18,691
202277859,2006-01-03 22:49:36,Cancelled,4472.03,808
239408371,2020-05-19 18:23:14,Complete,1221.43,2457
261958834,2017-06-23 21:48:17,Complete,6654.5,494
370423263,2015-11-01 17:34:51,Confirmed,1940.44,454
755080302,2010-04-08 19:22:46,Cancelled,2083.29,534
496081088,2016-02-15 11:35:08,Complete,5784.99,2128
122788990,2004-05-16 08:00:42,Confirmed,2736.01,1588
692054084,2010-11-28 19:49:19,Complete,5310.81,993
571143640,2001-03-11 04:35:04,Cancelled,5595.37,178
404953545,2001-05-24 00:20:44,Confirmed,4619.8,1384
962991349,2004-11-10 22:20:16,Confirmed,3162.05,2773
769290321,2007-01-28 17:55:28,Cancelled,7101.69,2494
966647162,2011-08-14 15:31:10,Confirmed,6368.41,342
258629231,2016-11-05 20:42:51,Complete,3227.58,1903
741285982,2020-10-16 22:16:41,Cancelled,330.78,783
546057866,2021-05-28 15:39:52,Complete,8755.31,402
140376299,2004-08-18 12:51:42,Pending,1260.65,1993
220594791,2017-09-05 11:03:29,Confirmed,458.24,2060
405701573,2013-08-16 07:57:24,Cancelled,6680.05,2433
385471371,2008-09-30 23:16:06,Cancelled,8722.91,1819
120428157,2012-09-20 19:47:16,Cancelled,2436.42,1126
477508842,2007-11-30 07:21:53,Complete,9166.29,2791
227738333,2005-10-06 10:58:58,Cancelled,3488.83,2709
465434573,2007-02-24 14:27:17,Pending,3964.8,1324
554302995,2012-09-05 22:10:59,Pending,2798.28,2241
871636389,2015-03-11 10:17:50,Confirmed,6896.65,837
439240404,2010-10-23 03:30:05,Cancelled,6888.16,900
396924801,2020-04-08 20:31:49,Confirmed,9866.76,1798
946539830,2001-06-03 16:09:02,Pending,1017.97,954
450795127,2013-10-23 19:30:40,Pending,5330.4,2588
383654433,2022-07-05 02:39:17,Complete,5702.05,2764
599442700,2019-11-16 16:40:54,Confirmed,954.18,1158
879726825,2020-09-23 08:12:51,Confirmed,8418.87,2209
343665664,2013-12-04 22:21:26,Pending,4518.39,1427
945567726,2003-11-29 16:36:28,Pending,1311.63,278
891534294,2018-05-19 23:54:15,Confirmed,2985.36,1804
298633355,2002-08-17 16:29:41,Pending,6705.51,1419
576294649,2018-01-22 04:48:27,Complete,862.64,1373
101171750,2003-10-19 15:58:02,Confirmed,8650.32,590
500676635,2021-02-14 10:46:35,Confirmed,3023.81,1694
248425328,2008-03-27 10:37:23,Cancelled,6816.3,2792
237875913,2015-08-11 16:37:48,Complete,9798.66,2089
710847686,2012-08-24 08:54:45,Cancelled,331.82,988
995120510,2015-08-31 19:35:06,Cancelled,1008.84,1664
704050085,2005-10-23 13:15:26,Confirmed,8635.22,346
926393695,2002-05-18 14:15:32,Cancelled,7114.62,110
408414284,2019-04-09 11:02:38,Complete,5370.35,1363
416045395,2020-05-21 04:21:33,Cancelled,3589.46,2792
798050992,2000-11-12 03:04:44,Confirmed,855.78,2804
136719582,2012-07-05 04:37:52,Complete,1803.65,1387
971187012,2002-06-02 15:12:47,Confirmed,7012.33,416
109382708,2022-08-21 20:14:17,Cancelled,7337.98,775
656678938,2001-04-24 10:25:41,Cancelled,8106.86,566
604546978,2009-06-25 06:06:51,Complete,1647.11,2107
999384881,2016-12-18 14:43:51,Cancelled,6495.7,1513
740241573,2020-04-03 01:51:09,Confirmed,7760.75,2779
319868361,2012-07-13 16:37:12,Pending,4738.34,1178
567199481,2019-01-01 23:05:20,Confirmed,2830.19,235
541302839,2014-12-01 02:43:33,Pending,8735.88,2459
819731726,2016-05-06 19:07:40,Pending,8746.07,674
652008912,2010-10-02 07:29:24,Cancelled,2344.6,804
784183545,2002-01-02 02:23:32,Confirmed,4717.53,190
831952500,2006-12-07 22:58:05,Complete,6890.88,2895
964961387,2008-08-04 07:14:21,Complete,6944.12,2364
984186882,2011-07-14 05:38:30,Confirmed,4930.46,2513
905360408,2020-08-26 12:56:53,Cancelled,8103.56,1352
146378607,2005-09-06 20:52:03,Cancelled,1327.8,1274
853167724,2000-10-29 18:40:55,Confirmed,6633.52,2341
825171603,2003-06-24 08:02:36,Confirmed,4286.31,2386
132778175,2022-08-05 05:58:20,Confirmed,9806.69,1504
261536017,2019-11-14 10:20:18,Pending,3249.51,1593
940757741,2008-04-06 07:07:28,Confirmed,8862.64,2864
735121446,2018-08-10 21:12:24,Cancelled,3603.67,2761
763677742,2003-04-23 20:52:48,Pending,6740.26,811
210250096,2007-08-14 18:24:28,Pending,8516.46,452
792116767,2001-02-20 14:58:15,Complete,9081.45,1670
855553201,2011-08-12 17:04:20,Cancelled,9984.52,510
654144656,2002-07-23 15:13:35,Pending,4929.31,2257
593269643,2018-01-07 19:17:31,Confirmed,5553.08,817
666578889,2000-01-30 01:46:18,Pending,3624.56,1042
517048843,2015-09-10 18:51:12,Complete,8121.51,1455
173594018,2007-10-08 07:12:13,Confirmed,4065.44,905
308602714,2009-02-27 00:26:45,Cancelled,9955.5,412
227001827,2010-05-25 12:13:13,Confirmed,3291.85,1939
229506926,2015-01-14 02:49:53,Confirmed,5349.94,351
968404446,2013-10-25 01:52:05,Confirmed,3364.16,268
924178683,2015-08-26 14:04:31,Cancelled,9052.01,2251
301294021,2018-02-15 01:13:41,Cancelled,7767.38,572
198835188,2000-08-20 01:30:56,Confirmed,1907.22,1171
471731945,2012-07-11 17:22:58,Confirmed,1695.27,2939
733979940,2022-10-05 17:50:23,Confirmed,8890.43,2873
970761377,2018-05-15 07:09:02,Pending,9256.63,600
285546425,2011-01-01 06:16:43,Cancelled,5196.85,1109
398844699,2022-04-11 03:46:29,Cancelled,9909.8,2448
965032145,2015-06-25 14:48:53,Cancelled,3624.4,1644
306382963,2021-11-08 15:14:41,Cancelled,3394.49,1644
800710565,2001-01-15 12:34:33,Confirmed,6242.04,2048
231858330,2013-05-10 15:52:19,Complete,6421.05,1228
549074407,2006-07-13 14:38:53,Confirmed,280.43,1315
258996178,2005-04-18 10:15:26,Complete,9221.4,2220
